,,Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Langname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Berechnung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Einheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anmerkungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quelle,von INKAR,von INKAR,von INKAR,,,,,,,,,,,,,,von INKAR,,,,,,,,von INKAR,,,,,,,,,,,,,,,
,,Standardisierung,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennziffer,Raumeinheit,Aggregat,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche
,,,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018
09679,Würzburg,Landkreis,106405.0000,106163.0000,106350.0000,106350.0000,106319.0000,106479.0000,106096.0000,105586.0000,88553.0000,89777.7778,90000.0000,88555.5556,92304.3478,90173.9130,92000.0000,92736.8421,59486.0000,61037.0000,61695.0000,62510.0000,63476.0000,64555.0000,65575.0000,66845.0000,158128.0000,157994.0000,158132.0000,158752.0000,159665.0000,160848.0000,161161.0000,161819.0000,968.3900,968.3900,968.3900,968.3900,968.3900,968.3900,968.3900,968.3900
09761,"Augsburg, Stadt",krsfr. Stadt,180919.0000,183417.0000,186689.0000,186689.0000,190060.0000,193993.0000,196043.0000,198191.0000,140994.0000,143937.5000,147328.1250,149059.7015,152692.3077,156150.0000,159796.2963,162300.0000,94537.0000,99251.0000,101614.0000,104787.0000,108181.0000,113156.0000,116991.0000,120437.0000,269402.0000,270420.0000,273800.0000,278320.0000,283213.0000,287423.0000,290983.0000,294011.0000,146.8400,146.8400,146.8400,146.8400,146.8400,146.8400,146.8400,146.8400
09762,"Kaufbeuren, Stadt",krsfr. Stadt,26482.0000,26614.0000,26745.0000,26745.0000,26910.0000,27406.0000,27543.0000,27667.0000,22258.0000,22543.8596,22852.4590,22844.8276,23067.7966,23571.4286,24086.9565,24119.0476,14862.0000,15455.0000,15684.0000,15937.0000,16297.0000,16931.0000,17249.0000,17746.0000,41460.0000,41426.0000,41588.0000,41795.0000,42315.0000,42881.0000,43276.0000,43680.0000,40.0300,40.0300,40.0300,40.0300,40.0300,40.0300,40.0300,40.0300
09763,"Kempten (Allgäu), Stadt",krsfr. Stadt,41720.0000,41943.0000,42238.0000,42238.0000,42565.0000,43531.0000,43775.0000,44398.0000,33863.0000,34369.5652,34750.0000,35040.8163,35673.9130,36068.1818,37081.0811,36823.5294,23145.0000,24028.0000,24443.0000,24887.0000,25637.0000,26132.0000,27043.0000,28089.0000,64300.0000,64478.0000,64713.0000,65071.0000,66118.0000,67028.0000,67666.0000,68601.0000,63.2800,63.2800,63.2800,63.2800,63.2800,63.2800,63.2800,63.2800
09764,"Memmingen, Stadt",krsfr. Stadt,26710.0000,26934.0000,27144.0000,27144.0000,27434.0000,27946.0000,28079.0000,28138.0000,22401.0000,22378.3784,23210.5263,23435.8974,23925.0000,23666.6667,23885.7143,24483.8710,15716.0000,16268.0000,16477.0000,16842.0000,17029.0000,17240.0000,17774.0000,18291.0000,41242.0000,41416.0000,41650.0000,41898.0000,42484.0000,43095.0000,43321.0000,43570.0000,70.1400,70.1400,70.1400,70.1400,70.1400,70.1400,70.1400,70.1400
09771,Aichach-Friedberg,Landkreis,84346.0000,84729.0000,85613.0000,85613.0000,86002.0000,86919.0000,86893.0000,87134.0000,70906.0000,70961.5385,70769.2308,73296.2963,72481.4815,75440.0000,75000.0000,77800.0000,47484.0000,49064.0000,50123.0000,51134.0000,51871.0000,52795.0000,54281.0000,55407.0000,126720.0000,127579.0000,128144.0000,128841.0000,129981.0000,131144.0000,131938.0000,133129.0000,780.3300,780.3300,780.3300,780.3300,780.3300,780.3300,780.3300,780.3300
09772,Augsburg,Landkreis,157214.0000,158095.0000,159419.0000,159419.0000,160291.0000,162106.0000,162565.0000,163326.0000,130186.0000,131333.3333,133285.7143,132333.3333,136172.4138,137035.7143,139400.0000,138041.6667,88774.0000,91723.0000,93229.0000,95072.0000,96549.0000,98303.0000,100867.0000,103235.0000,237839.0000,238276.0000,239698.0000,241474.0000,243532.0000,246779.0000,248668.0000,250692.0000,1071.1100,1071.1100,1071.1100,1071.1100,1071.1100,1071.1100,1071.1100,1071.1100
09773,Dillingen a.d.Donau,Landkreis,62300.0000,62357.0000,62269.0000,62269.0000,62558.0000,63134.0000,62828.0000,63065.0000,52511.0000,51760.0000,52615.3846,54500.0000,53583.3333,54000.0000,53809.5238,54000.0000,36517.0000,38021.0000,38291.0000,38857.0000,39430.0000,39900.0000,40693.0000,41374.0000,93212.0000,93244.0000,93117.0000,93374.0000,93870.0000,94548.0000,95022.0000,95691.0000,792.2200,792.2200,792.2200,792.2200,792.2200,792.2200,792.2200,792.2200
09774,Günzburg,Landkreis,80261.0000,80576.0000,81114.0000,81114.0000,81905.0000,82733.0000,82871.0000,83218.0000,66558.0000,67714.2857,69166.6667,68103.4483,69333.3333,70120.0000,71500.0000,71157.8947,46863.0000,48717.0000,49373.0000,50646.0000,51600.0000,52504.0000,54038.0000,55296.0000,120134.0000,120321.0000,120438.0000,121395.0000,122373.0000,123403.0000,124022.0000,125218.0000,762.4400,762.4400,762.4400,762.4400,762.4400,762.4400,762.4400,762.4400
09775,Neu-Ulm,Landkreis,108795.0000,109579.0000,110602.0000,110602.0000,111351.0000,113195.0000,113000.0000,113680.0000,92682.0000,92451.6129,94323.5294,96225.8065,98814.8148,98640.0000,97913.0435,98666.6667,64002.0000,66038.0000,66889.0000,68451.0000,69804.0000,70498.0000,72816.0000,74986.0000,164388.0000,164703.0000,165669.0000,167034.0000,168471.0000,170343.0000,171742.0000,173288.0000,515.8400,515.8400,515.8400,515.8400,515.8400,515.8400,515.8400,515.8400
09776,Lindau (Bodensee),Landkreis,49984.0000,50318.0000,50608.0000,50608.0000,50876.0000,51645.0000,51995.0000,52105.0000,40672.0000,40962.9630,41100.0000,42655.1724,43178.5714,43185.1852,44208.3333,43583.3333,27198.0000,28225.0000,28702.0000,29297.0000,29912.0000,30386.0000,31274.0000,31883.0000,78455.0000,78644.0000,78888.0000,79209.0000,79920.0000,80918.0000,81475.0000,81621.0000,323.4600,323.4600,323.4600,323.4600,323.4600,323.4600,323.4600,323.4600
09777,Ostallgäu,Landkreis,86888.0000,87444.0000,87981.0000,87981.0000,88677.0000,89886.0000,89807.0000,90133.0000,70771.0000,71307.6923,72962.9630,72642.8571,73678.5714,76777.7778,76791.6667,78181.8182,48146.0000,49854.0000,50800.0000,51686.0000,52948.0000,54104.0000,55491.0000,56978.0000,133607.0000,133891.0000,134560.0000,135561.0000,136626.0000,138222.0000,138966.0000,140025.0000,1394.9300,1394.9300,1394.9300,1394.9300,1394.9300,1394.9300,1394.9300,1394.9300
09778,Unterallgäu,Landkreis,88096.0000,88908.0000,89815.0000,89815.0000,90765.0000,91911.0000,92093.0000,92780.0000,72408.0000,73650.0000,75761.9048,75954.5455,78045.4545,77363.6364,79736.8421,80611.1111,50282.0000,52291.0000,53485.0000,54927.0000,56185.0000,57512.0000,59250.0000,61234.0000,135597.0000,135932.0000,136896.0000,138022.0000,139445.0000,140844.0000,142045.0000,143476.0000,1230.1000,1230.1000,1230.1000,1230.1000,1230.1000,1230.1000,1230.1000,1230.1000
09779,Donau-Ries,Landkreis,84836.0000,85742.0000,86292.0000,86292.0000,86766.0000,87520.0000,88056.0000,88317.0000,72705.0000,74050.0000,73476.1905,73952.3810,74904.7619,75318.1818,77894.7368,75764.7059,49864.0000,51877.0000,52955.0000,54088.0000,55201.0000,55872.0000,56980.0000,58287.0000,128072.0000,128431.0000,129208.0000,129790.0000,130715.0000,131894.0000,133026.0000,133734.0000,1274.6900,1274.6900,1274.6900,1274.6900,1274.6900,1274.6900,1274.6900,1274.6900
09780,Oberallgäu,Landkreis,96216.0000,96797.0000,97461.0000,97461.0000,97598.0000,98540.0000,98981.0000,99253.0000,79919.0000,80166.6667,81451.6129,81967.7419,83571.4286,84000.0000,86538.4615,87652.1739,53510.0000,54979.0000,55913.0000,57044.0000,58572.0000,60039.0000,61539.0000,63154.0000,148691.0000,149114.0000,149757.0000,150393.0000,151707.0000,153254.0000,154069.0000,154779.0000,1527.9600,1527.9600,1527.9600,1527.9600,1527.9600,1527.9600,1527.9600,1527.9600
10041,Regionalverband Saarbrücken,Landkreis,217595.0000,217945.0000,216982.0000,216982.0000,215476.0000,215854.0000,215883.0000,214983.0000,162799.0000,163655.5556,163865.9794,163612.2449,165148.5149,165780.0000,168763.4409,172581.3953,104394.0000,107958.0000,108632.0000,109850.0000,111554.0000,113346.0000,115305.0000,117921.0000,326996.0000,326561.0000,326238.0000,325447.0000,325486.0000,329365.0000,329862.0000,329900.0000,410.6300,410.6300,410.6300,410.6300,410.6300,410.6300,410.6300,410.6300
10042,Merzig-Wadern,Landkreis,68995.0000,69165.0000,68898.0000,68898.0000,68415.0000,69011.0000,68449.0000,67782.0000,53354.0000,53081.6327,53882.3529,53634.6154,53865.3846,54214.2857,54765.9574,55285.7143,32247.0000,33091.0000,33146.0000,33482.0000,33715.0000,33798.0000,34279.0000,34643.0000,103639.0000,103594.0000,103259.0000,103081.0000,102956.0000,104029.0000,103780.0000,103424.0000,555.1600,555.1600,555.1600,555.1600,555.1600,555.1600,555.1600,555.1600
10043,Neunkirchen,Landkreis,88784.0000,88463.0000,87582.0000,87582.0000,87082.0000,87337.0000,86668.0000,85549.0000,69655.0000,69643.8356,69137.5000,69536.5854,69817.0732,70107.1429,71000.0000,71323.5294,46135.0000,47424.0000,47415.0000,47698.0000,48143.0000,48676.0000,49267.0000,49874.0000,134957.0000,134445.0000,133486.0000,133022.0000,132899.0000,134155.0000,133633.0000,132621.0000,249.2500,249.2500,249.2500,249.2500,249.2500,249.2500,249.2500,249.2500
10044,Saarlouis,Landkreis,130580.0000,130424.0000,129750.0000,129750.0000,128620.0000,128810.0000,127673.0000,125932.0000,102263.0000,102155.1724,102621.2121,102295.0820,103625.0000,103377.3585,103096.1538,104297.8723,68078.0000,69903.0000,69746.0000,70806.0000,71630.0000,71892.0000,72780.0000,74131.0000,197452.0000,197054.0000,196109.0000,195902.0000,195983.0000,196693.0000,196368.0000,195553.0000,459.0300,459.0300,459.0300,459.0300,459.0300,459.0300,459.0300,459.0300
10045,Saarpfalz-Kreis,Landkreis,94532.0000,94218.0000,93853.0000,93853.0000,93138.0000,93427.0000,92492.0000,91303.0000,74733.0000,75072.7273,74516.6667,75000.0000,75574.0741,75263.1579,75018.8679,75860.0000,51338.0000,52500.0000,52538.0000,52831.0000,53708.0000,53706.0000,54159.0000,54653.0000,145099.0000,144610.0000,143887.0000,143632.0000,143659.0000,144644.0000,143668.0000,143105.0000,418.3900,418.3900,418.3900,418.3900,418.3900,418.3900,418.3900,418.3900
10046,St. Wendel,Landkreis,59626.0000,59314.0000,58852.0000,58852.0000,58270.0000,58445.0000,57625.0000,56776.0000,47393.0000,47736.8421,46761.9048,46775.0000,47473.6842,46974.3590,47685.7143,47687.5000,31089.0000,32088.0000,32121.0000,32506.0000,32830.0000,33102.0000,33526.0000,33737.0000,89712.0000,89468.0000,88819.0000,88363.0000,88280.0000,88868.0000,88174.0000,87617.0000,476.2300,476.2300,476.2300,476.2300,476.2300,476.2300,476.2300,476.2300
11000,"Berlin, Stadt",krsfr. Stadt,2258320.0000,2291866.0000,2320843.0000,2320843.0000,2344437.0000,2367765.0000,2395343.0000,2416043.0000,1725747.0000,1750837.3984,1795581.1966,1828171.1712,1820672.8972,1847122.4490,1877677.7778,1928765.4321,1050411.0000,1087803.0000,1111366.0000,1143845.0000,1199827.0000,1245419.0000,1296364.0000,1340056.0000,3326002.0000,3345108.0000,3394130.0000,3440991.0000,3484995.0000,3550948.0000,3592059.0000,3624930.0000,891.6900,891.6900,891.6900,891.6900,891.6900,891.6900,891.6900,891.6900
12051,"Brandenburg an der Havel, Stadt",krsfr. Stadt,45133.0000,44632.0000,44442.0000,44442.0000,44204.0000,44345.0000,44018.0000,43733.0000,38421.0000,38427.5362,38550.3876,38226.5625,37800.0000,37623.8532,36956.9892,36829.5455,24881.0000,25610.0000,25511.0000,25855.0000,26063.0000,26168.0000,26911.0000,27213.0000,71381.0000,71323.0000,71108.0000,70995.0000,71113.0000,71497.0000,71815.0000,71882.0000,229.7100,229.7100,229.7100,229.7100,229.7100,229.7100,229.7100,229.7100
12052,"Cottbus, Stadt",krsfr. Stadt,66693.0000,66347.0000,65696.0000,65696.0000,65092.0000,64582.0000,64211.0000,63789.0000,54208.0000,54099.1736,53644.0678,53236.3636,52670.0000,51914.8936,51977.2727,51768.2927,34691.0000,35133.0000,35244.0000,35666.0000,35918.0000,36355.0000,36777.0000,37049.0000,99974.0000,99570.0000,99595.0000,99514.0000,99100.0000,99825.0000,100637.0000,100351.0000,165.1500,165.1500,165.1500,165.1500,165.1500,165.1500,165.1500,165.1500
12053,"Frankfurt (Oder), Stadt",krsfr. Stadt,39191.0000,38559.0000,37981.0000,37981.0000,37398.0000,37430.0000,36991.0000,36554.0000,32463.0000,32049.6454,31930.0699,31679.3893,31160.7143,30080.0000,29842.6966,29741.1765,20796.0000,20931.0000,20659.0000,20500.0000,20651.0000,20905.0000,21158.0000,21438.0000,59063.0000,58845.0000,58225.0000,57662.0000,57563.0000,57933.0000,58255.0000,58100.0000,147.8500,147.8500,147.8500,147.8500,147.8500,147.8500,147.8500,147.8500
12054,"Potsdam, Stadt",krsfr. Stadt,105473.0000,106255.0000,107237.0000,107237.0000,108441.0000,110542.0000,112735.0000,114886.0000,83353.0000,84077.9221,86146.6667,87328.7671,88657.1429,89104.4776,89666.6667,91649.1228,59035.0000,61085.0000,61995.0000,63366.0000,64731.0000,65909.0000,67978.0000,70310.0000,157603.0000,158417.0000,160051.0000,162425.0000,165165.0000,169089.0000,173228.0000,177049.0000,188.2500,188.2500,188.2500,188.2500,188.2500,188.2500,188.2500,188.2500
12060,Barnim,Landkreis,114374.0000,113931.0000,113776.0000,113776.0000,113899.0000,114654.0000,114437.0000,114370.0000,94240.0000,94120.0000,95287.2340,94627.9070,95051.2821,95352.1127,96730.1587,96596.4912,64176.0000,66476.0000,66636.0000,67687.0000,69122.0000,70293.0000,71927.0000,73062.0000,172572.0000,172779.0000,173307.0000,174045.0000,175724.0000,178313.0000,180006.0000,181337.0000,1479.6700,1479.6700,1479.6700,1479.6700,1479.6700,1479.6700,1479.6700,1479.6700
12061,Dahme-Spreewald,Landkreis,104066.0000,103922.0000,103890.0000,103890.0000,104417.0000,105728.0000,105669.0000,105474.0000,86056.0000,87267.6056,86597.2222,87911.7647,88250.0000,87982.1429,89489.3617,90560.9756,60393.0000,61667.0000,62217.0000,63625.0000,64848.0000,65937.0000,67563.0000,69132.0000,160108.0000,160023.0000,160449.0000,161300.0000,162877.0000,165349.0000,166296.0000,168188.0000,2274.4700,2274.4700,2274.4700,2274.4700,2274.4700,2274.4700,2274.4700,2274.4700
12062,Elbe-Elster,Landkreis,70069.0000,68843.0000,67673.0000,67673.0000,66485.0000,65662.0000,64523.0000,63197.0000,59141.0000,58412.2137,58016.0000,57570.1754,56695.2381,55829.7872,54851.8519,53971.4286,38557.0000,39281.0000,38928.0000,39200.0000,39022.0000,39130.0000,39526.0000,39782.0000,109087.0000,108412.0000,106921.0000,105729.0000,104505.0000,104372.0000,103676.0000,103087.0000,1899.5400,1899.5400,1899.5400,1899.5400,1899.5400,1899.5400,1899.5400,1899.5400
12063,Havelland,Landkreis,100419.0000,100573.0000,100767.0000,100767.0000,101486.0000,103020.0000,103131.0000,103104.0000,82663.0000,83177.7778,84032.2581,84905.8824,85155.8442,85000.0000,85265.6250,87090.9091,56670.0000,58730.0000,59035.0000,60298.0000,61372.0000,62232.0000,63663.0000,65053.0000,152915.0000,152916.0000,153413.0000,154444.0000,156514.0000,158764.0000,160274.0000,161327.0000,1727.3000,1727.3000,1727.3000,1727.3000,1727.3000,1727.3000,1727.3000,1727.3000
12064,Märkisch-Oderland,Landkreis,124462.0000,123733.0000,123408.0000,123408.0000,122959.0000,123627.0000,122778.0000,122383.0000,102874.0000,102514.8515,101122.4490,101109.8901,101837.2093,100871.7949,101712.1212,102393.4426,68076.0000,69499.0000,69809.0000,70558.0000,72070.0000,73338.0000,74881.0000,76054.0000,187085.0000,186850.0000,187212.0000,187999.0000,189252.0000,191150.0000,192080.0000,193397.0000,2158.6700,2158.6700,2158.6700,2158.6700,2158.6700,2158.6700,2158.6700,2158.6700
12065,Oberhavel,Landkreis,132126.0000,132355.0000,132583.0000,132583.0000,133390.0000,134556.0000,134203.0000,134049.0000,109624.0000,111545.4545,111516.8539,111975.9036,111142.8571,111882.3529,112387.0968,114127.2727,74699.0000,77010.0000,77536.0000,78705.0000,80121.0000,81012.0000,82492.0000,84129.0000,201199.0000,201550.0000,202436.0000,203594.0000,205832.0000,207939.0000,209114.0000,210433.0000,1808.1800,1808.1800,1808.1800,1808.1800,1808.1800,1808.1800,1808.1800,1808.1800
12066,Oberspreewald-Lausitz,Landkreis,74089.0000,72572.0000,71522.0000,71522.0000,70489.0000,69510.0000,68253.0000,66881.0000,64450.0000,63807.1429,62485.5072,62016.0000,61333.3333,60447.6190,59076.0870,58119.0476,41097.0000,41590.0000,41317.0000,41628.0000,41705.0000,41683.0000,42080.0000,42499.0000,116898.0000,116145.0000,114599.0000,113208.0000,112479.0000,112214.0000,111605.0000,110874.0000,1223.0800,1223.0800,1223.0800,1223.0800,1223.0800,1223.0800,1223.0800,1223.0800
12067,Oder-Spree,Landkreis,115283.0000,114221.0000,113487.0000,113487.0000,113420.0000,115945.0000,111769.0000,110045.0000,97876.0000,98053.7634,96544.4444,95733.3333,94988.3721,94012.5000,93452.0548,93268.6567,65580.0000,67052.0000,66874.0000,67152.0000,67803.0000,68352.0000,68963.0000,69484.0000,177764.0000,177505.0000,176761.0000,176915.0000,178758.0000,179298.0000,179024.0000,178383.0000,2256.7900,2256.7900,2256.7900,2256.7900,2256.7900,2256.7900,2256.7900,2256.7900
12068,Ostprignitz-Ruppin,Landkreis,65903.0000,65156.0000,64721.0000,64721.0000,64400.0000,63980.0000,63382.0000,62674.0000,55275.0000,54846.8468,54125.0000,53247.4227,52010.7527,51797.7528,51922.0779,51623.1884,36218.0000,36725.0000,36598.0000,36735.0000,37168.0000,37410.0000,38006.0000,38324.0000,99753.0000,99417.0000,99021.0000,98814.0000,98944.0000,99609.0000,99450.0000,99207.0000,2526.5500,2526.5500,2526.5500,2526.5500,2526.5500,2526.5500,2526.5500,2526.5500
12069,Potsdam-Mittelmark,Landkreis,133952.0000,134190.0000,134636.0000,134636.0000,135441.0000,137071.0000,136536.0000,136013.0000,109732.0000,110304.3478,111647.0588,112380.9524,110900.0000,111879.3103,112795.9184,114395.3488,77423.0000,79151.0000,79667.0000,81003.0000,82201.0000,83408.0000,84825.0000,85926.0000,203391.0000,203679.0000,204837.0000,206205.0000,208757.0000,211583.0000,212740.0000,213797.0000,2591.9700,2591.9700,2591.9700,2591.9700,2591.9700,2591.9700,2591.9700,2591.9700
12070,Prignitz,Landkreis,50906.0000,50183.0000,49476.0000,49476.0000,48962.0000,48672.0000,48216.0000,47333.0000,42993.0000,42614.8148,42055.1181,41583.3333,40886.9565,40641.5094,40087.9121,39948.7179,27791.0000,28193.0000,28175.0000,28284.0000,28665.0000,28823.0000,28957.0000,29301.0000,79574.0000,79261.0000,78333.0000,77825.0000,77434.0000,78031.0000,77486.0000,76772.0000,2138.6100,2138.6100,2138.6100,2138.6100,2138.6100,2138.6100,2138.6100,2138.6100
12071,Spree-Neiße,Landkreis,79261.0000,77921.0000,76760.0000,76760.0000,75547.0000,74480.0000,72847.0000,70929.0000,67905.0000,67267.3267,66355.7692,65135.9223,64260.8696,62738.0952,61635.1351,61217.3913,44154.0000,44940.0000,44466.0000,44372.0000,44180.0000,44176.0000,44533.0000,44427.0000,121571.0000,120943.0000,119503.0000,118363.0000,117562.0000,117288.0000,116260.0000,114974.0000,1657.4600,1657.4600,1657.4600,1657.4600,1657.4600,1657.4600,1657.4600,1657.4600
12072,Teltow-Fläming,Landkreis,105535.0000,105255.0000,105577.0000,105577.0000,105766.0000,106744.0000,106547.0000,107228.0000,88716.0000,89368.4211,90131.5789,90287.6712,89835.8209,90806.4516,89875.0000,91434.7826,62993.0000,64732.0000,64930.0000,65604.0000,66549.0000,67345.0000,69244.0000,70871.0000,159511.0000,159547.0000,159665.0000,160952.0000,162139.0000,164172.0000,165375.0000,167612.0000,2104.1900,2104.1900,2104.1900,2104.1900,2104.1900,2104.1900,2104.1900,2104.1900
12073,Uckermark,Landkreis,80250.0000,79011.0000,77703.0000,77703.0000,76532.0000,75974.0000,74998.0000,73561.0000,68612.0000,68701.2195,67631.5789,65318.1818,63748.2993,62661.8705,62072.5806,61628.3186,42394.0000,43017.0000,42665.0000,42474.0000,42289.0000,42580.0000,42782.0000,43106.0000,123731.0000,123137.0000,122045.0000,121089.0000,120808.0000,121085.0000,120637.0000,119808.0000,3076.9300,3076.9300,3076.9300,3076.9300,3076.9300,3076.9300,3076.9300,3076.9300
13003,"Rostock, Stadt",krsfr. Stadt,134233.0000,134375.0000,134319.0000,134319.0000,134094.0000,134465.0000,134817.0000,134397.0000,102209.0000,103537.1901,104513.0435,104944.9541,104607.8431,106112.2449,106873.5632,106782.0513,69022.0000,71653.0000,72645.0000,73837.0000,75226.0000,76401.0000,77953.0000,79692.0000,201813.0000,201879.0000,202528.0000,203421.0000,204492.0000,206660.0000,207487.0000,208141.0000,181.2600,181.2600,181.2600,181.2600,181.2600,181.2600,181.2600,181.2600
13004,"Schwerin, Stadt",krsfr. Stadt,58695.0000,58260.0000,58273.0000,58273.0000,58139.0000,61134.0000,59676.0000,59149.0000,49021.0000,48918.6992,48836.2069,48250.0000,48504.8544,48653.0612,48681.3187,48382.0225,32410.0000,33276.0000,33551.0000,33941.0000,34330.0000,34617.0000,35002.0000,35348.0000,91327.0000,91128.0000,91482.0000,91941.0000,92627.0000,94935.0000,95726.0000,95669.0000,130.5200,130.5200,130.5200,130.5200,130.5200,130.5200,130.5200,130.5200
13071,Mecklenburgische Seenplatte,Landkreis,175946.0000,173421.0000,171093.0000,171093.0000,169199.0000,168380.0000,165789.0000,162976.0000,144299.0000,142269.5035,140748.2014,138613.6364,136570.3125,135545.4545,134867.9245,133136.8421,95815.0000,96012.0000,95981.0000,96516.0000,96162.0000,96594.0000,97160.0000,98004.0000,266593.0000,265610.0000,263125.0000,262181.0000,261354.0000,262705.0000,261136.0000,259851.0000,5470.3400,5470.3400,5470.3400,5470.3400,5470.3400,5470.3400,5470.3400,5470.3400
13072,Landkreis Rostock,Landkreis,140993.0000,139619.0000,138825.0000,138825.0000,138686.0000,138503.0000,136935.0000,135713.0000,112659.0000,111278.3505,111376.3441,109954.0230,108237.5000,109146.6667,109242.4242,108600.0000,78498.0000,79903.0000,79656.0000,80512.0000,81129.0000,81504.0000,82185.0000,82923.0000,211863.0000,211211.0000,210653.0000,211171.0000,212243.0000,214180.0000,214292.0000,214815.0000,3422.5600,3422.5600,3422.5600,3422.5600,3422.5600,3422.5600,3422.5600,3422.5600
13073,Vorpommern-Rügen,Landkreis,146509.0000,145083.0000,143839.0000,143839.0000,143416.0000,143398.0000,141974.0000,140372.0000,117601.0000,116941.6058,116901.5152,114742.1875,112762.2951,112526.3158,113070.7071,113208.7912,80399.0000,81700.0000,80811.0000,80828.0000,81567.0000,82423.0000,83189.0000,84060.0000,224751.0000,224604.0000,223445.0000,223360.0000,223737.0000,225418.0000,225462.0000,225198.0000,3207.3200,3207.3200,3207.3200,3207.3200,3207.3200,3207.3200,3207.3200,3207.3200
13074,Nordwestmecklenburg,Landkreis,103757.0000,103119.0000,102306.0000,102306.0000,102035.0000,101947.0000,101313.0000,100435.0000,85896.0000,85396.2264,84161.6162,83376.3441,83134.1463,82623.3766,82536.2319,82338.4615,59219.0000,60203.0000,60378.0000,60818.0000,61435.0000,61624.0000,62416.0000,62940.0000,156004.0000,155568.0000,155251.0000,155301.0000,155484.0000,156603.0000,156951.0000,156879.0000,2118.5300,2118.5300,2118.5300,2118.5300,2118.5300,2118.5300,2118.5300,2118.5300
13075,Vorpommern-Greifswald,Landkreis,160370.0000,158451.0000,157010.0000,157010.0000,155392.0000,154339.0000,151763.0000,149840.0000,124779.0000,123198.5294,122321.6783,120014.7059,119299.2126,117658.1197,117235.2941,116680.8511,80404.0000,83357.0000,82488.0000,83026.0000,83278.0000,84488.0000,85239.0000,86341.0000,240971.0000,239952.0000,238254.0000,237642.0000,237400.0000,237670.0000,236925.0000,236423.0000,3929.7100,3929.7100,3929.7100,3929.7100,3929.7100,3929.7100,3929.7100,3929.7100
13076,Ludwigslust-Parchim,Landkreis,143218.0000,141811.0000,141167.0000,141167.0000,140629.0000,140904.0000,137868.0000,136301.0000,119776.0000,118488.8889,117325.5814,114261.9048,114200.0000,114611.9403,115033.3333,113293.1034,84997.0000,85687.0000,85426.0000,85885.0000,86845.0000,87296.0000,87911.0000,88478.0000,213577.0000,213002.0000,212161.0000,212304.0000,213262.0000,210667.0000,212809.0000,212583.0000,4752.4000,4752.4000,4752.4000,4752.4000,4752.4000,4752.4000,4752.4000,4752.4000
14511,"Chemnitz, Stadt",krsfr. Stadt,149741.0000,149445.0000,149581.0000,149581.0000,149770.0000,152332.0000,148841.0000,147704.0000,121969.0000,122592.5926,122446.6019,123505.0505,123813.1868,123607.1429,123065.7895,124791.6667,83543.0000,85364.0000,85589.0000,86940.0000,88160.0000,89483.0000,91039.0000,92450.0000,240543.0000,240080.0000,241661.0000,242590.0000,245756.0000,245874.0000,246538.0000,246887.0000,220.8600,220.8600,220.8600,220.8600,220.8600,220.8600,220.8600,220.8600
14521,Erzgebirgskreis,Landkreis,227158.0000,223365.0000,219511.0000,219511.0000,215900.0000,211265.0000,204857.0000,199240.0000,191449.0000,189244.4444,186516.8539,185164.5570,181402.7778,179174.6032,178370.3704,177063.8298,133913.0000,135001.0000,133515.0000,133695.0000,133482.0000,133807.0000,134042.0000,133510.0000,359103.0000,357090.0000,353073.0000,350146.0000,348057.0000,345995.0000,342376.0000,338969.0000,1828.4400,1828.4400,1828.4400,1828.4400,1828.4400,1828.4400,1828.4400,1828.4400
